.I 2374
.T
A Study of Storage Partitioning Using a Mathematical Model of Locality
.W
Both fixed and dynamic storage partitioning
procedures are examined for use in multiprogramming 
systems.  The storage requirement of programs is modeled
as a stationary Gaussian process.  Experiments 
justifying this model are described.  By means of this
model dynamic storage partitioning is shown to 
provide substantial increases in storage utilization
and operating efficiency over fixed partitioning. 
.B
CACM March, 1972
.A
Coffman Jr., E. G.
Ryan Jr., T. A.
.K
storage partitioning, memory management, dynamic
storage allocation, space sharing, multiprogrammed 
storage, working-sets, program behavior models, mathematical modeling
.C
4.32 4.39
.N
CA720307 JB January 31, 1978  2:29 PM
.X
1892	4	2374
1924	4	2374
2095	4	2374
2218	4	2374
2297	4	2374
2374	4	2374
2374	4	2374
2374	4	2374
2380	4	2374
2450	4	2374
2481	4	2374
2526	4	2374
2595	4	2374
2667	4	2374
2668	4	2374
2669	4	2374
2862	4	2374
2863	4	2374
2863	4	2374
2996	4	2374
3006	4	2374
3016	4	2374
3052	4	2374
3067	4	2374
1728	5	2374
1901	5	2374
2373	5	2374
2374	5	2374
2374	5	2374
2374	5	2374
2450	5	2374
3006	5	2374
3067	5	2374
1410	6	2374
1751	6	2374
1751	6	2374
1751	6	2374
1810	6	2374
1884	6	2374
1951	6	2374
2374	6	2374
2374	6	2374
2374	6	2374
2374	6	2374
2373	6	2374
2373	6	2374
2373	6	2374
2595	6	2374
2595	6	2374
2682	6	2374
2863	6	2374
2864	6	2374
3006	6	2374
